"subject_id","age","sex","harshness","universe","looplabel","uni_num","trial","armpick","runlength","rewardfound","switch"
"339",18,"1","harsh","stable","loop5",3,61,"four",7,87,0
"339",18,"1","harsh","stable","loop5",3,62,"four",8,86,0
"339",18,"1","harsh","stable","loop5",3,63,"four",9,91,0
"339",18,"1","harsh","stable","loop5",3,64,"four",10,91,0
"339",18,"1","harsh","stable","loop5",3,65,"four",11,90,0
"339",18,"1","harsh","stable","loop5",3,66,"four",12,95,0
"339",18,"1","harsh","stable","loop5",3,67,"four",13,95,0
"339",18,"1","harsh","stable","loop5",3,68,"four",14,95,0
"339",18,"1","harsh","stable","loop5",3,69,"four",15,99,0
"339",18,"1","harsh","stable","loop5",3,70,"four",16,89,0
"339",18,"1","harsh","stable","loop5",3,71,"four",17,92,0
"339",18,"1","harsh","stable","loop5",3,72,"four",18,87,0
"339",18,"1","harsh","stable","loop5",3,73,"four",19,86,0
"339",18,"1","harsh","stable","loop5",3,74,"four",20,85,0
"339",18,"1","harsh","stable","loop5",3,75,"four",21,86,1
"339",18,"1","easy","stable","loop5",4,1,"two",0,37,1
"339",18,"1","easy","stable","loop5",4,2,"one",0,12,1
"339",18,"1","easy","stable","loop5",4,3,"four",0,92,1
"339",18,"1","easy","stable","loop5",4,4,"three",0,56,1
"339",18,"1","easy","stable","loop5",4,5,"four",0,90,0
"339",18,"1","easy","stable","loop5",4,6,"four",1,90,0
"339",18,"1","easy","stable","loop5",4,7,"four",2,92,0
"339",18,"1","easy","stable","loop5",4,8,"four",3,89,0
"339",18,"1","easy","stable","loop5",4,9,"four",4,86,0
"339",18,"1","easy","stable","loop5",4,10,"four",5,86,0
"339",18,"1","easy","stable","loop5",4,11,"four",6,80,0
"339",18,"1","easy","stable","loop5",4,12,"four",7,85,0
"339",18,"1","easy","stable","loop5",4,13,"four",8,85,0
"339",18,"1","easy","stable","loop5",4,14,"four",9,84,0
"339",18,"1","easy","stable","loop5",4,15,"four",10,80,0
"339",18,"1","easy","stable","loop5",4,16,"four",11,75,0
"339",18,"1","easy","stable","loop5",4,17,"four",12,74,0
"339",18,"1","easy","stable","loop5",4,18,"four",13,77,0
"339",18,"1","easy","stable","loop5",4,19,"four",14,82,0
"339",18,"1","easy","stable","loop5",4,20,"four",15,87,0
"339",18,"1","easy","stable","loop5",4,21,"four",16,88,0
"339",18,"1","easy","stable","loop5",4,22,"four",17,90,0
"339",18,"1","easy","stable","loop5",4,23,"four",18,90,0
"339",18,"1","easy","stable","loop5",4,24,"four",19,89,0
"339",18,"1","easy","stable","loop5",4,25,"four",20,84,0
"339",18,"1","easy","stable","loop5",4,26,"four",21,90,0
"339",18,"1","easy","stable","loop5",4,27,"four",22,93,0
"339",18,"1","easy","stable","loop5",4,28,"four",23,97,0
"339",18,"1","easy","stable","loop5",4,29,"four",24,91,0
"339",18,"1","easy","stable","loop5",4,30,"four",25,85,0
"339",18,"1","easy","stable","loop5",4,31,"four",26,80,0
"339",18,"1","easy","stable","loop5",4,32,"four",27,82,0
"339",18,"1","easy","stable","loop5",4,33,"four",28,84,0
"339",18,"1","easy","stable","loop5",4,34,"four",29,88,0
"339",18,"1","easy","stable","loop5",4,35,"four",30,89,0
"339",18,"1","easy","stable","loop5",4,36,"four",31,89,0
"339",18,"1","easy","stable","loop5",4,37,"four",32,93,0
"339",18,"1","easy","stable","loop5",4,38,"four",33,97,0
"339",18,"1","easy","stable","loop5",4,39,"four",34,95,0
"339",18,"1","easy","stable","loop5",4,40,"four",35,99,0
"339",18,"1","easy","stable","loop5",4,41,"four",36,97,0
"339",18,"1","easy","stable","loop5",4,42,"four",37,96,0
"339",18,"1","easy","stable","loop5",4,43,"four",38,93,0
"339",18,"1","easy","stable","loop5",4,44,"four",39,93,0
"339",18,"1","easy","stable","loop5",4,45,"four",40,87,0
"339",18,"1","easy","stable","loop5",4,46,"four",41,86,0
"339",18,"1","easy","stable","loop5",4,47,"four",42,93,0
"339",18,"1","easy","stable","loop5",4,48,"four",43,91,0
"339",18,"1","easy","stable","loop5",4,49,"four",44,90,0
"339",18,"1","easy","stable","loop5",4,50,"four",45,87,0
"339",18,"1","easy","stable","loop5",4,51,"four",46,84,0
"339",18,"1","easy","stable","loop5",4,52,"four",47,81,0
"339",18,"1","easy","stable","loop5",4,53,"four",48,79,0
"339",18,"1","easy","stable","loop5",4,54,"four",49,82,0
"339",18,"1","easy","stable","loop5",4,55,"four",50,88,0
"339",18,"1","easy","stable","loop5",4,56,"four",51,84,0
"339",18,"1","easy","stable","loop5",4,57,"four",52,80,0
"339",18,"1","easy","stable","loop5",4,58,"four",53,83,0
"339",18,"1","easy","stable","loop5",4,59,"four",54,81,0
"339",18,"1","easy","stable","loop5",4,60,"four",55,84,0
"339",18,"1","easy","stable","loop5",4,61,"four",56,87,0
"339",18,"1","easy","stable","loop5",4,62,"four",57,86,0
"339",18,"1","easy","stable","loop5",4,63,"four",58,91,0
"339",18,"1","easy","stable","loop5",4,64,"four",59,91,0
"339",18,"1","easy","stable","loop5",4,65,"four",60,90,0
"339",18,"1","easy","stable","loop5",4,66,"four",61,95,0
"339",18,"1","easy","stable","loop5",4,67,"four",62,95,0
"339",18,"1","easy","stable","loop5",4,68,"four",63,95,0
"339",18,"1","easy","stable","loop5",4,69,"four",64,99,0
"339",18,"1","easy","stable","loop5",4,70,"four",65,89,0
"339",18,"1","easy","stable","loop5",4,71,"four",66,92,0
"339",18,"1","easy","stable","loop5",4,72,"four",67,87,0
"339",18,"1","easy","stable","loop5",4,73,"four",68,86,0
"339",18,"1","easy","stable","loop5",4,74,"four",69,85,0
"339",18,"1","easy","stable","loop5",4,75,"four",70,86,0
"337",23,"0","harsh","stable","loop3",1,1,"two",0,42,1
"337",23,"0","harsh","stable","loop3",1,2,"one",0,11,1
"337",23,"0","harsh","stable","loop3",1,3,"three",0,56,0
"337",23,"0","harsh","stable","loop3",1,4,"three",1,54,0
"337",23,"0","harsh","stable","loop3",1,5,"three",2,51,0
"337",23,"0","harsh","stable","loop3",1,6,"three",3,47,1
"337",23,"0","harsh","stable","loop3",1,7,"four",0,93,0
"337",23,"0","harsh","stable","loop3",1,8,"four",1,98,1
"337",23,"0","harsh","stable","loop3",1,9,"two",0,39,0
"337",23,"0","harsh","stable","loop3",1,10,"two",1,36,0
"337",23,"0","harsh","stable","loop3",1,11,"two",2,39,0
"337",23,"0","harsh","stable","loop3",1,12,"two",3,35,0
"337",23,"0","harsh","stable","loop3",1,13,"two",4,36,0
"337",23,"0","harsh","stable","loop3",1,14,"two",5,35,0
"337",23,"0","harsh","stable","loop3",1,15,"two",6,35,0
"337",23,"0","harsh","stable","loop3",1,16,"two",7,38,1
"337",23,"0","harsh","stable","loop3",1,17,"three",0,57,1
"337",23,"0","harsh","stable","loop3",1,18,"four",0,94,0
"337",23,"0","harsh","stable","loop3",1,19,"four",1,95,0
"337",23,"0","harsh","stable","loop3",1,20,"four",2,94,0
"337",23,"0","harsh","stable","loop3",1,21,"four",3,89,0
"337",23,"0","harsh","stable","loop3",1,22,"four",4,84,0
"337",23,"0","harsh","stable","loop3",1,23,"four",5,83,0
"337",23,"0","harsh","stable","loop3",1,24,"four",6,80,0
"337",23,"0","harsh","stable","loop3",1,25,"four",7,80,0
"337",23,"0","harsh","stable","loop3",1,26,"four",8,80,1
"337",23,"0","harsh","stable","loop3",1,27,"two",0,48,1
"337",23,"0","harsh","stable","loop3",1,28,"four",0,79,0
"337",23,"0","harsh","stable","loop3",1,29,"four",1,85,0
"337",23,"0","harsh","stable","loop3",1,30,"four",2,87,0
"337",23,"0","harsh","stable","loop3",1,31,"four",3,85,0
"337",23,"0","harsh","stable","loop3",1,32,"four",4,86,0
"337",23,"0","harsh","stable","loop3",1,33,"four",5,90,0
"337",23,"0","harsh","stable","loop3",1,34,"four",6,89,0
"337",23,"0","harsh","stable","loop3",1,35,"four",7,88,0
"337",23,"0","harsh","stable","loop3",1,36,"four",8,86,1
"337",23,"0","harsh","stable","loop3",1,37,"two",0,53,0
"337",23,"0","harsh","stable","loop3",1,38,"two",1,49,1
"337",23,"0","harsh","stable","loop3",1,39,"four",0,83,0
"337",23,"0","harsh","stable","loop3",1,40,"four",1,82,0
"337",23,"0","harsh","stable","loop3",1,41,"four",2,85,0
"337",23,"0","harsh","stable","loop3",1,42,"four",3,87,0
"337",23,"0","harsh","stable","loop3",1,43,"four",4,85,0
"337",23,"0","harsh","stable","loop3",1,44,"four",5,83,0
"337",23,"0","harsh","stable","loop3",1,45,"four",6,82,0
"337",23,"0","harsh","stable","loop3",1,46,"four",7,81,0
"337",23,"0","harsh","stable","loop3",1,47,"four",8,79,0
"337",23,"0","harsh","stable","loop3",1,48,"four",9,77,1
"337",23,"0","harsh","stable","loop3",1,49,"two",0,41,0
"337",23,"0","harsh","stable","loop3",1,50,"two",1,42,1
"337",23,"0","harsh","stable","loop3",1,51,"four",0,76,0
"337",23,"0","harsh","stable","loop3",1,52,"four",1,81,0
"337",23,"0","harsh","stable","loop3",1,53,"four",2,82,0
"337",23,"0","harsh","stable","loop3",1,54,"four",3,82,0
"337",23,"0","harsh","stable","loop3",1,55,"four",4,82,1
"337",23,"0","harsh","stable","loop3",1,56,"two",0,44,0
"337",23,"0","harsh","stable","loop3",1,57,"two",1,45,1
"337",23,"0","harsh","stable","loop3",1,58,"four",0,83,0
"337",23,"0","harsh","stable","loop3",1,59,"four",1,85,0
"337",23,"0","harsh","stable","loop3",1,60,"four",2,83,0
"337",23,"0","harsh","stable","loop3",1,61,"four",3,88,0
"337",23,"0","harsh","stable","loop3",1,62,"four",4,85,0
"337",23,"0","harsh","stable","loop3",1,63,"four",5,86,0
"337",23,"0","harsh","stable","loop3",1,64,"four",6,80,0
"337",23,"0","harsh","stable","loop3",1,65,"four",7,80,0
"337",23,"0","harsh","stable","loop3",1,66,"four",8,83,0
"337",23,"0","harsh","stable","loop3",1,67,"four",9,83,1
"337",23,"0","harsh","stable","loop3",1,68,"two",0,36,0
"337",23,"0","harsh","stable","loop3",1,69,"two",1,30,0
"337",23,"0","harsh","stable","loop3",1,70,"two",2,32,1
"337",23,"0","harsh","stable","loop3",1,71,"four",0,88,0
"337",23,"0","harsh","stable","loop3",1,72,"four",1,88,0
"337",23,"0","harsh","stable","loop3",1,73,"four",2,86,0
"337",23,"0","harsh","stable","loop3",1,74,"four",3,86,0
"337",23,"0","harsh","stable","loop3",1,75,"four",4,87,0
"337",23,"0","easy","stable","loop3",2,1,"four",0,90,0
"337",23,"0","easy","stable","loop3",2,2,"four",1,90,1
"337",23,"0","easy","stable","loop3",2,3,"two",0,41,1
"337",23,"0","easy","stable","loop3",2,4,"one",0,11,1
"337",23,"0","easy","stable","loop3",2,5,"three",0,51,0
"337",23,"0","easy","stable","loop3",2,6,"three",1,47,1
"337",23,"0","easy","stable","loop3",2,7,"four",0,93,0
"337",23,"0","easy","stable","loop3",2,8,"four",1,98,0
"337",23,"0","easy","stable","loop3",2,9,"four",2,98,0
"337",23,"0","easy","stable","loop3",2,10,"four",3,92,0
"337",23,"0","easy","stable","loop3",2,11,"four",4,92,0
"337",23,"0","easy","stable","loop3",2,12,"four",5,90,1
"337",23,"0","easy","stable","loop3",2,13,"three",0,63,1
"337",23,"0","easy","stable","loop3",2,14,"four",0,89,0
"337",23,"0","easy","stable","loop3",2,15,"four",1,94,0
"337",23,"0","easy","stable","loop3",2,16,"four",2,92,0
"337",23,"0","easy","stable","loop3",2,17,"four",3,90,0
"337",23,"0","easy","stable","loop3",2,18,"four",4,94,0
"337",23,"0","easy","stable","loop3",2,19,"four",5,95,0
"337",23,"0","easy","stable","loop3",2,20,"four",6,94,0
"337",23,"0","easy","stable","loop3",2,21,"four",7,89,0
"337",23,"0","easy","stable","loop3",2,22,"four",8,84,0
"337",23,"0","easy","stable","loop3",2,23,"four",9,83,0
"337",23,"0","easy","stable","loop3",2,24,"four",10,80,0
"337",23,"0","easy","stable","loop3",2,25,"four",11,80,0
"337",23,"0","easy","stable","loop3",2,26,"four",12,80,0
"337",23,"0","easy","stable","loop3",2,27,"four",13,81,0
"337",23,"0","easy","stable","loop3",2,28,"four",14,79,0
"337",23,"0","easy","stable","loop3",2,29,"four",15,85,0
"337",23,"0","easy","stable","loop3",2,30,"four",16,87,0
"337",23,"0","easy","stable","loop3",2,31,"four",17,85,0
"337",23,"0","easy","stable","loop3",2,32,"four",18,86,0
"337",23,"0","easy","stable","loop3",2,33,"four",19,90,0
"337",23,"0","easy","stable","loop3",2,34,"four",20,89,0
"337",23,"0","easy","stable","loop3",2,35,"four",21,88,0
"337",23,"0","easy","stable","loop3",2,36,"four",22,86,0
"337",23,"0","easy","stable","loop3",2,37,"four",23,85,0
"337",23,"0","easy","stable","loop3",2,38,"four",24,87,0
"337",23,"0","easy","stable","loop3",2,39,"four",25,83,0
"337",23,"0","easy","stable","loop3",2,40,"four",26,82,0
"337",23,"0","easy","stable","loop3",2,41,"four",27,85,0
"337",23,"0","easy","stable","loop3",2,42,"four",28,87,0
"337",23,"0","easy","stable","loop3",2,43,"four",29,85,0
"337",23,"0","easy","stable","loop3",2,44,"four",30,83,0
"337",23,"0","easy","stable","loop3",2,45,"four",31,82,0
"337",23,"0","easy","stable","loop3",2,46,"four",32,81,0
"337",23,"0","easy","stable","loop3",2,47,"four",33,79,0
"337",23,"0","easy","stable","loop3",2,48,"four",34,77,0
"337",23,"0","easy","stable","loop3",2,49,"four",35,77,0
"337",23,"0","easy","stable","loop3",2,50,"four",36,73,0
"337",23,"0","easy","stable","loop3",2,51,"four",37,76,0
"337",23,"0","easy","stable","loop3",2,52,"four",38,81,0
"337",23,"0","easy","stable","loop3",2,53,"four",39,82,0
"337",23,"0","easy","stable","loop3",2,54,"four",40,82,0
"337",23,"0","easy","stable","loop3",2,55,"four",41,82,0
"337",23,"0","easy","stable","loop3",2,56,"four",42,76,0
"337",23,"0","easy","stable","loop3",2,57,"four",43,78,0
"337",23,"0","easy","stable","loop3",2,58,"four",44,83,0
"337",23,"0","easy","stable","loop3",2,59,"four",45,85,0
"337",23,"0","easy","stable","loop3",2,60,"four",46,83,0
"337",23,"0","easy","stable","loop3",2,61,"four",47,88,0
"337",23,"0","easy","stable","loop3",2,62,"four",48,85,0
"337",23,"0","easy","stable","loop3",2,63,"four",49,86,0
"337",23,"0","easy","stable","loop3",2,64,"four",50,80,0
"337",23,"0","easy","stable","loop3",2,65,"four",51,80,0
"337",23,"0","easy","stable","loop3",2,66,"four",52,83,0
"337",23,"0","easy","stable","loop3",2,67,"four",53,83,0
"337",23,"0","easy","stable","loop3",2,68,"four",54,85,0
"337",23,"0","easy","stable","loop3",2,69,"four",55,88,0
"337",23,"0","easy","stable","loop3",2,70,"four",56,86,0
"337",23,"0","easy","stable","loop3",2,71,"four",57,88,0
"337",23,"0","easy","stable","loop3",2,72,"four",58,88,0
"337",23,"0","easy","stable","loop3",2,73,"four",59,86,0
"337",23,"0","easy","stable","loop3",2,74,"four",60,86,0
"337",23,"0","easy","stable","loop3",2,75,"four",61,87,NA
"337",23,"0","easy","variable","loop3",3,1,"one",0,34,1
"337",23,"0","easy","variable","loop3",3,2,"four",0,75,0
"337",23,"0","easy","variable","loop3",3,3,"four",1,85,0
"337",23,"0","easy","variable","loop3",3,4,"four",2,73,0
"337",23,"0","easy","variable","loop3",3,5,"four",3,74,1
"337",23,"0","easy","variable","loop3",3,6,"two",0,47,1
"337",23,"0","easy","variable","loop3",3,7,"three",0,36,1
"337",23,"0","easy","variable","loop3",3,8,"four",0,61,0
"337",23,"0","easy","variable","loop3",3,9,"four",1,52,0
"337",23,"0","easy","variable","loop3",3,10,"four",2,53,0
"337",23,"0","easy","variable","loop3",3,11,"four",3,48,1
"337",23,"0","easy","variable","loop3",3,12,"two",0,71,0
"337",23,"0","easy","variable","loop3",3,13,"two",1,62,0
"337",23,"0","easy","variable","loop3",3,14,"two",2,58,0
"337",23,"0","easy","variable","loop3",3,15,"two",3,58,1
"337",23,"0","easy","variable","loop3",3,16,"three",0,50,1
"337",23,"0","easy","variable","loop3",3,17,"one",0,50,0
"337",23,"0","easy","variable","loop3",3,18,"one",1,61,0
"337",23,"0","easy","variable","loop3",3,19,"one",2,57,1
"337",23,"0","easy","variable","loop3",3,20,"four",0,65,0
"337",23,"0","easy","variable","loop3",3,21,"four",1,81,1
"337",23,"0","easy","variable","loop3",3,22,"two",0,35,1
"337",23,"0","easy","variable","loop3",3,23,"four",0,82,0
"337",23,"0","easy","variable","loop3",3,24,"four",1,87,0
"337",23,"0","easy","variable","loop3",3,25,"four",2,71,1
"337",23,"0","easy","variable","loop3",3,26,"one",0,30,1
"337",23,"0","easy","variable","loop3",3,27,"four",0,80,0
"337",23,"0","easy","variable","loop3",3,28,"four",1,82,0
"337",23,"0","easy","variable","loop3",3,29,"four",2,79,0
"337",23,"0","easy","variable","loop3",3,30,"four",3,78,1
"337",23,"0","easy","variable","loop3",3,31,"two",0,48,1
"337",23,"0","easy","variable","loop3",3,32,"four",0,58,0
"337",23,"0","easy","variable","loop3",3,33,"four",1,59,0
"337",23,"0","easy","variable","loop3",3,34,"four",2,60,0
"337",23,"0","easy","variable","loop3",3,35,"four",3,75,0
"337",23,"0","easy","variable","loop3",3,36,"four",4,95,0
"337",23,"0","easy","variable","loop3",3,37,"four",5,79,0
"337",23,"0","easy","variable","loop3",3,38,"four",6,63,0
"337",23,"0","easy","variable","loop3",3,39,"four",7,76,0
"337",23,"0","easy","variable","loop3",3,40,"four",8,73,0
"337",23,"0","easy","variable","loop3",3,41,"four",9,60,1
"337",23,"0","easy","variable","loop3",3,42,"two",0,18,1
"337",23,"0","easy","variable","loop3",3,43,"one",0,48,0
"337",23,"0","easy","variable","loop3",3,44,"one",1,27,1
"337",23,"0","easy","variable","loop3",3,45,"three",0,35,0
"337",23,"0","easy","variable","loop3",3,46,"three",1,28,1
"337",23,"0","easy","variable","loop3",3,47,"four",0,40,0
"337",23,"0","easy","variable","loop3",3,48,"four",1,44,0
"337",23,"0","easy","variable","loop3",3,49,"four",2,46,0
"337",23,"0","easy","variable","loop3",3,50,"four",3,47,0
"337",23,"0","easy","variable","loop3",3,51,"four",4,67,0
"337",23,"0","easy","variable","loop3",3,52,"four",5,47,0
"337",23,"0","easy","variable","loop3",3,53,"four",6,76,0
"337",23,"0","easy","variable","loop3",3,54,"four",7,73,0
"337",23,"0","easy","variable","loop3",3,55,"four",8,74,0
"337",23,"0","easy","variable","loop3",3,56,"four",9,51,1
"337",23,"0","easy","variable","loop3",3,57,"two",0,52,0
"337",23,"0","easy","variable","loop3",3,58,"two",1,45,1
"337",23,"0","easy","variable","loop3",3,59,"three",0,68,0
"337",23,"0","easy","variable","loop3",3,60,"three",1,74,0
"337",23,"0","easy","variable","loop3",3,61,"three",2,76,0
"337",23,"0","easy","variable","loop3",3,62,"three",3,79,0
"337",23,"0","easy","variable","loop3",3,63,"three",4,75,0
"337",23,"0","easy","variable","loop3",3,64,"three",5,52,1
"337",23,"0","easy","variable","loop3",3,65,"four",0,39,1
"337",23,"0","easy","variable","loop3",3,66,"one",0,74,0
"337",23,"0","easy","variable","loop3",3,67,"one",1,67,0
"337",23,"0","easy","variable","loop3",3,68,"one",2,58,0
"337",23,"0","easy","variable","loop3",3,69,"one",3,55,1
"337",23,"0","easy","variable","loop3",3,70,"four",0,89,1
"337",23,"0","easy","variable","loop3",3,71,"one",0,61,1
"337",23,"0","easy","variable","loop3",3,72,"two",0,51,1
"337",23,"0","easy","variable","loop3",3,73,"four",0,80,0
"337",23,"0","easy","variable","loop3",3,74,"four",1,93,0
"337",23,"0","easy","variable","loop3",3,75,"four",2,81,1
"337",23,"0","harsh","variable","loop3",4,1,"two",0,62,1
"337",23,"0","harsh","variable","loop3",4,2,"four",0,75,0
"337",23,"0","harsh","variable","loop3",4,3,"four",1,85,0
"337",23,"0","harsh","variable","loop3",4,4,"four",2,73,0
"337",23,"0","harsh","variable","loop3",4,5,"four",3,74,0
"337",23,"0","harsh","variable","loop3",4,6,"four",4,53,1
"337",23,"0","harsh","variable","loop3",4,7,"two",0,47,0
"337",23,"0","harsh","variable","loop3",4,8,"two",1,57,0
"337",23,"0","harsh","variable","loop3",4,9,"two",2,59,0
"337",23,"0","harsh","variable","loop3",4,10,"two",3,63,0
"337",23,"0","harsh","variable","loop3",4,11,"two",4,68,0
"337",23,"0","harsh","variable","loop3",4,12,"two",5,71,0
"337",23,"0","harsh","variable","loop3",4,13,"two",6,62,1
"337",23,"0","harsh","variable","loop3",4,14,"three",0,58,0
"337",23,"0","harsh","variable","loop3",4,15,"three",1,64,0
"337",23,"0","harsh","variable","loop3",4,16,"three",2,50,1
"337",23,"0","harsh","variable","loop3",4,17,"four",0,90,0
"337",23,"0","harsh","variable","loop3",4,18,"four",1,86,0
"337",23,"0","harsh","variable","loop3",4,19,"four",2,51,1
"337",23,"0","harsh","variable","loop3",4,20,"two",0,52,0
"337",23,"0","harsh","variable","loop3",4,21,"two",1,48,1
"337",23,"0","harsh","variable","loop3",4,22,"three",0,78,0
"337",23,"0","harsh","variable","loop3",4,23,"three",1,90,0
"337",23,"0","harsh","variable","loop3",4,24,"three",2,80,1
"337",23,"0","harsh","variable","loop3",4,25,"four",0,71,0
"337",23,"0","harsh","variable","loop3",4,26,"four",1,80,0
"337",23,"0","harsh","variable","loop3",4,27,"four",2,80,1
"337",23,"0","harsh","variable","loop3",4,28,"three",0,68,1
"337",23,"0","harsh","variable","loop3",4,29,"four",0,79,0
"337",23,"0","harsh","variable","loop3",4,30,"four",1,78,1
"337",23,"0","harsh","variable","loop3",4,31,"two",0,48,0
"337",23,"0","harsh","variable","loop3",4,32,"two",1,41,0
"337",23,"0","harsh","variable","loop3",4,33,"two",2,22,1
"337",23,"0","harsh","variable","loop3",4,34,"one",0,22,1
"337",23,"0","harsh","variable","loop3",4,35,"three",0,60,0
"337",23,"0","harsh","variable","loop3",4,36,"three",1,58,0
"337",23,"0","harsh","variable","loop3",4,37,"three",2,56,1
"337",23,"0","harsh","variable","loop3",4,38,"four",0,63,0
"337",23,"0","harsh","variable","loop3",4,39,"four",1,76,0
"337",23,"0","harsh","variable","loop3",4,40,"four",2,73,0
"337",23,"0","harsh","variable","loop3",4,41,"four",3,60,0
"337",23,"0","harsh","variable","loop3",4,42,"four",4,42,0
"337",23,"0","harsh","variable","loop3",4,43,"four",5,42,1
"337",23,"0","harsh","variable","loop3",4,44,"three",0,39,1
"337",23,"0","harsh","variable","loop3",4,45,"two",0,27,0
"337",23,"0","harsh","variable","loop3",4,46,"two",1,21,1
"337",23,"0","harsh","variable","loop3",4,47,"four",0,40,1
"337",23,"0","harsh","variable","loop3",4,48,"three",0,55,0
"337",23,"0","harsh","variable","loop3",4,49,"three",1,66,0
"337",23,"0","harsh","variable","loop3",4,50,"three",2,66,0
"337",23,"0","harsh","variable","loop3",4,51,"three",3,47,1
"337",23,"0","harsh","variable","loop3",4,52,"four",0,47,0
"337",23,"0","harsh","variable","loop3",4,53,"four",1,76,0
"337",23,"0","harsh","variable","loop3",4,54,"four",2,73,0
"337",23,"0","harsh","variable","loop3",4,55,"four",3,74,0
"337",23,"0","harsh","variable","loop3",4,56,"four",4,51,0
"337",23,"0","harsh","variable","loop3",4,57,"four",5,37,0
"337",23,"0","harsh","variable","loop3",4,58,"four",6,43,0
"337",23,"0","harsh","variable","loop3",4,59,"four",7,51,0
"337",23,"0","harsh","variable","loop3",4,60,"four",8,55,0
"337",23,"0","harsh","variable","loop3",4,61,"four",9,41,1
"337",23,"0","harsh","variable","loop3",4,62,"three",0,79,0
"337",23,"0","harsh","variable","loop3",4,63,"three",1,75,0
"337",23,"0","harsh","variable","loop3",4,64,"three",2,52,1
"337",23,"0","harsh","variable","loop3",4,65,"one",0,70,0
"337",23,"0","harsh","variable","loop3",4,66,"one",1,74,0
"337",23,"0","harsh","variable","loop3",4,67,"one",2,67,1
"337",23,"0","harsh","variable","loop3",4,68,"four",0,63,0
"337",23,"0","harsh","variable","loop3",4,69,"four",1,85,0
"337",23,"0","harsh","variable","loop3",4,70,"four",2,89,0
"337",23,"0","harsh","variable","loop3",4,71,"four",3,76,0
"337",23,"0","harsh","variable","loop3",4,72,"four",4,71,1
"337",23,"0","harsh","variable","loop3",4,73,"two",0,59,0
"337",23,"0","harsh","variable","loop3",4,74,"two",1,45,0
"337",23,"0","harsh","variable","loop3",4,75,"two",2,32,0
"336",20,"1","easy","stable","loop2",1,1,"three",0,69,0
"336",20,"1","easy","stable","loop2",1,2,"three",1,71,0
"336",20,"1","easy","stable","loop2",1,3,"three",2,66,1
"336",20,"1","easy","stable","loop2",1,4,"four",0,93,1
"336",20,"1","easy","stable","loop2",1,5,"two",0,44,1
"336",20,"1","easy","stable","loop2",1,6,"one",0,16,1
"336",20,"1","easy","stable","loop2",1,7,"two",0,52,0
"336",20,"1","easy","stable","loop2",1,8,"two",1,48,1
"336",20,"1","easy","stable","loop2",1,9,"three",0,61,0
"336",20,"1","easy","stable","loop2",1,10,"three",1,60,1
"336",20,"1","easy","stable","loop2",1,11,"four",0,90,1
"336",20,"1","easy","stable","loop2",1,12,"two",0,39,1
"336",20,"1","easy","stable","loop2",1,13,"four",0,98,1
"336",20,"1","easy","stable","loop2",1,14,"three",0,66,0
"336",20,"1","easy","stable","loop2",1,15,"three",1,63,1
"336",20,"1","easy","stable","loop2",1,16,"two",0,45,1
"336",20,"1","easy","stable","loop2",1,17,"four",0,86,1
"336",20,"1","easy","stable","loop2",1,18,"three",0,61,1
"336",20,"1","easy","stable","loop2",1,19,"two",0,38,1
"336",20,"1","easy","stable","loop2",1,20,"four",0,79,1
"336",20,"1","easy","stable","loop2",1,21,"three",0,61,1
"336",20,"1","easy","stable","loop2",1,22,"two",0,37,1
"336",20,"1","easy","stable","loop2",1,23,"one",0,3,1
"336",20,"1","easy","stable","loop2",1,24,"four",0,91,1
"336",20,"1","easy","stable","loop2",1,25,"three",0,55,1
"336",20,"1","easy","stable","loop2",1,26,"two",0,38,1
"336",20,"1","easy","stable","loop2",1,27,"three",0,50,1
"336",20,"1","easy","stable","loop2",1,28,"four",0,88,1
"336",20,"1","easy","stable","loop2",1,29,"two",0,37,1
"336",20,"1","easy","stable","loop2",1,30,"three",0,51,0
"336",20,"1","easy","stable","loop2",1,31,"three",1,59,1
"336",20,"1","easy","stable","loop2",1,32,"four",0,91,1
"336",20,"1","easy","stable","loop2",1,33,"two",0,33,1
"336",20,"1","easy","stable","loop2",1,34,"one",0,10,1
"336",20,"1","easy","stable","loop2",1,35,"four",0,88,1
"336",20,"1","easy","stable","loop2",1,36,"three",0,60,1
"336",20,"1","easy","stable","loop2",1,37,"two",0,43,1
"336",20,"1","easy","stable","loop2",1,38,"three",0,65,0
"336",20,"1","easy","stable","loop2",1,39,"three",1,60,1
"336",20,"1","easy","stable","loop2",1,40,"four",0,88,0
"336",20,"1","easy","stable","loop2",1,41,"four",1,86,1
"336",20,"1","easy","stable","loop2",1,42,"two",0,37,1
"336",20,"1","easy","stable","loop2",1,43,"four",0,90,0
"336",20,"1","easy","stable","loop2",1,44,"four",1,88,1
"336",20,"1","easy","stable","loop2",1,45,"three",0,61,0
"336",20,"1","easy","stable","loop2",1,46,"three",1,62,0
"336",20,"1","easy","stable","loop2",1,47,"three",2,63,1
"336",20,"1","easy","stable","loop2",1,48,"four",0,85,1
"336",20,"1","easy","stable","loop2",1,49,"two",0,34,1
"336",20,"1","easy","stable","loop2",1,50,"four",0,85,1
"336",20,"1","easy","stable","loop2",1,51,"three",0,54,1
"336",20,"1","easy","stable","loop2",1,52,"four",0,84,1
"336",20,"1","easy","stable","loop2",1,53,"one",0,12,1
"336",20,"1","easy","stable","loop2",1,54,"four",0,88,1
